Time_s,Status,Flow_Rate_ccps,Particle_rate_nops,12V_Mon,A1,A2,A3,Therm_1,Therm_2,TiltRef,POPS_Flow,POPS_P,ULR_AZ_Home,ULR_PD_T,ULR_Incl_x,ULR_Incl_y,ULR_Incl_T,POPS_LD_T,POPS_T_LED,POPS_LP_Set,MeanBL,stdDevBL
3512455721.533,1,1.000,505.000,12.523,0.758,3.424,0.008,-79.266,-79.246,1.348,0.045,5.169,0.070,63.716,-0.005,-0.005,-49.987,16.199,-111.987,1.000,990.000,23.000
3512455722.534,1,1.000,525.000,12.529,0.759,3.425,0.008,-79.268,-79.243,1.339,0.045,5.138,0.070,63.704,-0.005,-0.005,-49.987,16.200,-112.175,1.000,990.000,30.000
3512455723.533,1,1.000,510.000,12.439,0.759,3.425,0.008,-79.264,-79.242,1.317,0.045,5.161,0.070,63.720,-0.005,-0.005,-49.987,16.199,-111.904,1.000,991.000,0.000
3512455724.533,1,1.000,520.000,12.438,0.758,3.425,0.008,-79.268,-79.251,1.306,0.045,5.196,0.070,63.725,-0.004,-0.005,-49.986,16.199,-112.070,1.000,989.000,0.000
3512455725.533,1,1.000,505.000,12.442,0.758,3.425,0.008,-79.266,-79.246,1.319,0.045,5.217,0.070,63.728,-0.005,-0.005,-49.987,16.198,-112.112,1.000,988.000,0.000
3512455726.533,1,1.000,499.000,12.478,0.759,3.425,0.008,-79.265,-79.246,1.310,0.045,5.223,0.070,63.723,-0.005,-0.005,-49.987,16.199,-112.112,1.000,989.000,0.000
3512455727.533,1,1.000,491.000,12.294,0.759,3.425,0.008,-79.272,-79.244,1.250,0.045,5.170,0.070,63.712,-0.004,-0.005,-49.987,16.199,-112.196,1.000,989.000,28.000
3512455728.534,1,1.000,540.000,12.236,0.759,3.424,0.008,-79.265,-79.241,1.209,0.045,5.203,0.070,63.717,-0.004,-0.004,-49.986,16.199,-112.175,1.000,992.000,0.000
3512455729.533,1,1.000,530.000,12.125,0.760,3.424,0.008,-79.267,-79.242,1.146,0.045,5.246,0.070,63.724,-0.004,-0.004,-49.986,16.198,-111.966,1.000,991.000,0.000
3512455730.534,1,1.000,519.000,12.364,0.760,3.424,0.008,-79.267,-79.252,1.181,0.045,5.212,0.070,63.723,-0.004,-0.004,-49.987,16.197,-112.196,1.000,988.000,0.000
3512455731.535,1,1.000,569.000,12.207,0.760,3.424,0.008,-79.270,-79.245,1.199,0.045,5.174,0.070,63.712,-0.004,-0.004,-49.986,16.198,-112.028,1.000,991.000,0.000
3512455732.533,1,1.000,533.000,12.371,0.760,3.424,0.008,-79.263,-79.240,1.222,0.045,5.173,0.070,63.706,-0.004,-0.005,-49.986,16.197,-111.884,1.000,989.000,30.000
3512455733.533,1,1.000,506.000,11.831,0.761,3.423,0.008,-79.265,-79.242,1.111,0.045,5.159,0.070,63.698,-0.004,-0.004,-49.986,16.195,-111.987,1.000,990.000,0.000
3512455734.532,1,1.000,466.000,12.163,0.761,3.423,0.008,-79.264,-79.244,1.113,0.045,5.133,0.070,63.700,-0.004,-0.004,-49.987,16.196,-112.112,1.000,990.000,0.000
3512455735.533,1,1.000,500.000,11.828,0.761,3.423,0.008,-79.269,-79.246,1.104,0.045,5.126,0.070,63.704,-0.004,-0.004,-49.986,16.197,-112.112,1.000,990.000,30.000
3512455736.533,1,1.000,512.000,11.991,0.763,3.424,0.008,-79.269,-79.250,1.087,0.045,5.213,0.070,63.717,-0.004,-0.004,-49.987,16.196,-112.281,1.000,991.000,0.000
3512455737.533,1,1.000,495.000,12.270,0.766,3.423,0.008,-79.267,-79.244,1.164,0.045,5.267,0.070,63.725,-0.004,-0.004,-49.986,16.194,-112.028,1.000,993.000,0.000
3512455738.533,1,1.000,504.000,11.870,0.768,3.424,0.008,-79.265,-79.243,1.108,0.045,5.286,0.070,63.726,-0.004,-0.004,-49.987,16.195,-112.007,1.000,990.000,0.000
3512455739.534,1,1.000,527.000,12.335,0.770,3.424,0.008,-79.263,-79.247,1.180,0.045,5.311,0.070,63.728,-0.004,-0.004,-49.987,16.195,-112.049,1.000,990.000,26.000
3512455740.534,1,1.000,511.000,12.448,0.772,3.425,0.008,-79.266,-79.237,1.273,0.046,5.330,0.070,63.732,-0.004,-0.005,-49.987,16.194,-112.070,1.000,990.000,27.000
3512455741.533,1,1.000,501.000,12.260,0.773,3.424,0.008,-79.263,-79.244,1.238,0.045,5.308,0.070,63.729,-0.004,-0.005,-49.987,16.194,-112.091,1.000,990.000,5.000
3512455742.533,1,1.000,493.000,12.358,0.774,3.425,0.008,-79.263,-79.252,1.234,0.045,5.327,0.070,63.725,-0.004,-0.005,-49.987,16.194,-112.028,1.000,990.000,29.000
3512455743.534,1,1.000,531.000,12.470,0.776,3.425,0.008,-79.267,-79.242,1.258,0.045,5.336,0.070,63.730,-0.004,-0.005,-49.987,16.194,-112.049,1.000,990.000,15.000
3512455744.532,1,1.000,488.000,12.398,0.777,3.425,0.008,-79.272,-79.243,1.286,0.045,5.334,0.070,63.731,-0.004,-0.005,-49.986,16.194,-112.112,1.000,988.000,32.000
3512455745.533,1,1.000,522.000,12.411,0.777,3.425,0.008,-79.263,-79.249,1.289,0.045,5.319,0.070,63.725,-0.004,-0.005,-49.986,16.194,-112.281,1.000,989.000,32.000
3512455746.534,1,1.000,516.000,12.422,0.777,3.425,0.008,-79.260,-79.240,1.270,0.045,5.335,0.070,63.724,-0.004,-0.005,-49.986,16.192,-112.049,1.000,990.000,0.000
3512455747.533,1,1.000,499.000,12.413,0.777,3.425,0.008,-79.264,-79.241,1.238,0.045,5.339,0.070,63.722,-0.004,-0.005,-49.987,16.192,-111.987,1.000,991.000,17.000
3512455748.532,1,1.000,453.000,12.419,0.778,3.424,0.008,-79.267,-79.242,1.314,0.045,5.326,0.070,63.718,-0.005,-0.005,-49.987,16.192,-112.049,1.000,990.000,15.000
3512455749.531,1,1.000,406.000,12.531,0.778,3.425,0.008,-79.261,-79.239,1.314,0.045,5.344,0.070,63.722,-0.005,-0.005,-49.987,16.192,-111.945,1.000,991.000,0.000
3512455750.532,1,1.000,422.000,12.378,0.777,3.425,0.008,-79.265,-79.248,1.289,0.045,5.344,0.070,63.712,-0.004,-0.005,-49.987,16.192,-112.196,1.000,991.000,32.000
3512455751.531,1,1.000,410.000,12.526,0.777,3.424,0.008,-79.268,-79.241,1.194,0.045,5.362,0.070,63.715,-0.004,-0.004,-49.986,16.193,-112.091,1.000,992.000,27.000
3512455752.531,1,1.000,396.000,12.469,0.777,3.425,0.008,-79.263,-79.250,1.264,0.045,5.367,0.070,63.722,-0.004,-0.005,-49.986,16.192,-111.945,1.000,993.000,15.000
3512455753.531,1,1.000,390.000,12.532,0.777,3.425,0.008,-79.265,-79.241,1.284,0.045,5.362,0.070,63.720,-0.004,-0.005,-49.987,16.190,-112.133,1.000,991.000,0.000
3512455754.531,1,1.000,384.000,12.383,0.777,3.425,0.008,-79.269,-79.245,1.265,0.045,5.378,0.070,63.723,-0.004,-0.005,-49.987,16.192,-112.112,1.000,991.000,22.000
3512455755.530,1,1.000,324.000,12.372,0.776,3.425,0.008,-79.264,-79.240,1.246,0.045,5.405,0.070,63.719,-0.004,-0.005,-49.987,16.190,-112.049,1.000,992.000,29.000
3512455756.529,1,1.000,303.000,12.415,0.777,3.425,0.008,-79.261,-79.244,1.259,0.045,5.396,0.070,63.721,-0.004,-0.005,-49.986,16.189,-112.049,1.000,990.000,15.000
3512455757.528,1,1.000,266.000,12.438,0.777,3.425,0.008,-79.265,-79.243,1.259,0.045,5.389,0.070,63.716,-0.004,-0.005,-49.987,16.188,-112.091,1.000,989.000,27.000
3512455758.529,1,1.000,280.000,12.313,0.777,3.425,0.008,-79.265,-79.245,1.234,0.045,5.367,0.070,63.713,-0.004,-0.005,-49.986,16.189,-112.133,1.000,989.000,20.000
3512455759.529,1,1.000,282.000,12.231,0.777,3.425,0.008,-79.267,-79.244,1.180,0.045,5.376,0.070,63.711,-0.004,-0.004,-49.986,16.190,-112.049,1.000,989.000,15.000
3512455760.528,1,1.000,252.000,12.278,0.778,3.425,0.008,-79.265,-79.247,1.186,0.045,5.391,0.070,63.717,-0.004,-0.004,-49.987,16.190,-112.028,1.000,989.000,24.000
3512455761.527,1,1.000,174.000,12.344,0.779,3.424,0.008,-79.261,-79.249,1.218,0.045,5.410,0.070,63.723,-0.004,-0.005,-49.987,16.188,-111.966,1.000,991.000,0.000
3512455762.527,1,1.000,188.000,12.301,0.780,3.425,0.008,-79.269,-79.244,1.110,0.045,5.401,0.070,63.724,-0.004,-0.004,-49.987,16.188,-112.154,1.000,990.000,27.000
3512455763.527,1,1.000,163.000,12.244,0.781,3.425,0.008,-79.258,-79.245,1.179,0.045,5.378,0.070,63.719,-0.004,-0.004,-49.987,16.188,-112.070,1.000,989.000,23.000
3512455764.527,1,1.000,156.000,12.340,0.782,3.425,0.008,-79.265,-79.246,1.221,0.045,5.414,0.070,63.733,-0.004,-0.005,-49.986,16.188,-111.987,1.000,991.000,32.000
3512455765.527,1,1.000,170.000,12.341,0.784,3.425,0.008,-79.267,-79.240,1.260,0.045,5.448,0.070,63.733,-0.004,-0.005,-49.986,16.188,-112.196,1.000,992.000,0.000
3512455766.527,1,1.000,189.000,12.212,0.784,3.425,0.008,-79.265,-79.244,1.234,0.045,5.456,0.070,63.739,-0.004,-0.005,-49.986,16.188,-112.112,1.000,991.000,30.000
3512455767.527,1,1.000,188.000,12.515,0.785,3.425,0.008,-79.261,-79.237,1.253,0.045,5.476,0.070,63.742,-0.004,-0.005,-49.987,16.188,-112.070,1.000,989.000,25.000
3512455768.527,1,1.000,170.000,12.704,0.786,3.425,0.008,-79.261,-79.244,1.341,0.045,5.492,0.070,63.750,-0.005,-0.005,-49.987,16.187,-112.049,1.000,991.000,16.000
3512455769.527,1,1.000,185.000,12.668,0.785,3.425,0.008,-79.268,-79.239,1.368,0.045,5.484,0.070,63.748,-0.005,-0.005,-49.987,16.188,-112.028,1.000,990.000,29.000
3512455770.528,1,1.000,202.000,12.536,0.785,3.425,0.008,-79.264,-79.239,1.353,0.045,5.472,0.070,63.743,-0.005,-0.005,-49.987,16.188,-112.196,1.000,992.000,29.000
3512455771.528,1,1.000,218.000,12.411,0.783,3.425,0.008,-79.267,-79.240,1.321,0.045,5.397,0.070,63.737,-0.005,-0.005,-49.987,16.189,-112.112,1.000,993.000,18.000
3512455772.527,1,1.000,159.000,12.348,0.781,3.425,0.008,-79.261,-79.245,1.252,0.045,5.431,0.070,63.739,-0.004,-0.005,-49.987,16.187,-111.884,1.000,991.000,0.000
3512455773.527,1,1.000,167.000,12.316,0.779,3.425,0.008,-79.262,-79.238,1.223,0.045,5.487,0.070,63.757,-0.004,-0.005,-49.987,16.189,-112.007,1.000,992.000,7.000
3512455774.527,1,1.000,166.000,12.517,0.777,3.424,0.008,-79.265,-79.237,1.243,0.045,5.497,0.070,63.753,-0.004,-0.005,-49.986,16.187,-111.987,1.000,991.000,29.000
3512455775.527,1,1.000,177.000,12.318,0.777,3.425,0.008,-79.265,-79.246,1.253,0.045,5.497,0.070,63.750,-0.004,-0.005,-49.987,16.189,-112.028,1.000,991.000,17.000
3512455776.527,1,1.000,190.000,12.300,0.776,3.425,0.008,-79.265,-79.242,1.184,0.045,5.533,0.070,63.762,-0.004,-0.004,-49.987,16.188,-112.154,1.000,992.000,30.000
3512455777.527,1,1.000,167.000,12.216,0.775,3.425,0.008,-79.270,-79.241,1.166,0.045,5.558,0.070,63.770,-0.004,-0.004,-49.986,16.188,-111.925,1.000,991.000,0.000
3512455778.527,1,1.000,188.000,12.253,0.775,3.423,0.008,-79.263,-79.241,1.073,0.045,5.551,0.070,63.772,-0.004,-0.004,-49.987,16.187,-112.133,1.000,992.000,19.000
3512455779.527,1,1.000,178.000,11.911,0.776,3.424,0.008,-79.259,-79.240,1.100,0.045,5.538,0.070,63.773,-0.004,-0.004,-49.987,16.188,-111.987,1.000,991.000,0.000
3512455780.527,1,1.000,184.000,12.188,0.775,3.424,0.008,-79.267,-79.240,1.104,0.045,5.562,0.070,63.781,-0.004,-0.004,-49.987,16.185,-111.925,1.000,993.000,0.000
3512455781.527,1,1.000,182.000,12.362,0.776,3.425,0.008,-79.268,-79.240,1.177,0.045,5.529,0.070,63.778,-0.004,-0.004,-49.987,16.188,-112.028,1.000,992.000,30.000
3512455782.527,1,1.000,165.000,12.302,0.778,3.425,0.008,-79.263,-79.244,1.225,0.045,5.607,0.071,63.786,-0.004,-0.005,-49.987,16.188,-112.154,1.000,990.000,0.000
3512455783.527,1,1.000,170.000,12.217,0.780,3.424,0.008,-79.265,-79.242,1.156,0.045,5.623,0.071,63.788,-0.004,-0.004,-49.986,16.186,-112.112,1.000,992.000,0.000
3512455784.528,1,1.000,214.000,12.385,0.781,3.425,0.008,-79.260,-79.245,1.193,0.045,5.609,0.071,63.788,-0.004,-0.004,-49.987,16.186,-112.070,1.000,992.000,0.000
3512455785.527,1,1.000,157.000,12.185,0.781,3.424,0.008,-79.260,-79.245,1.129,0.045,5.646,0.071,63.799,-0.004,-0.004,-49.987,16.186,-112.112,1.000,991.000,28.000
3512455786.527,1,1.000,184.000,12.138,0.782,3.424,0.008,-79.260,-79.240,1.108,0.045,5.679,0.071,63.799,-0.004,-0.004,-49.987,16.185,-112.091,1.000,993.000,0.000
3512455787.527,1,1.000,180.000,12.119,0.783,3.424,0.008,-79.263,-79.238,1.111,0.045,5.692,0.071,63.797,-0.004,-0.004,-49.986,16.185,-112.028,1.000,994.000,0.000
3512455788.528,1,1.000,235.000,12.127,0.783,3.423,0.008,-79.270,-79.242,1.097,0.045,5.697,0.071,63.792,-0.004,-0.004,-49.987,16.184,-112.154,1.000,992.000,24.000
3512455789.528,1,1.000,235.000,12.168,0.784,3.425,0.008,-79.265,-79.240,1.108,0.045,5.698,0.071,63.793,-0.004,-0.004,-49.987,16.184,-112.154,1.000,991.000,0.000
3512455790.528,1,1.000,215.000,12.184,0.785,3.424,0.008,-79.261,-79.244,1.132,0.045,5.699,0.071,63.802,-0.004,-0.004,-49.986,16.184,-112.049,1.000,989.000,31.000
3512455791.527,1,1.000,201.000,12.185,0.787,3.424,0.008,-79.268,-79.240,1.139,0.045,5.700,0.071,63.807,-0.004,-0.004,-49.987,16.184,-111.987,1.000,990.000,11.000
3512455792.528,1,1.000,212.000,12.248,0.788,3.424,0.008,-79.263,-79.244,1.154,0.045,5.710,0.071,63.806,-0.004,-0.004,-49.987,16.184,-112.133,1.000,991.000,0.000
3512455793.528,1,1.000,244.000,12.238,0.789,3.425,0.008,-79.266,-79.240,1.164,0.045,5.728,0.071,63.814,-0.004,-0.004,-49.986,16.183,-112.091,1.000,993.000,11.000
3512455794.527,1,1.000,202.000,12.244,0.790,3.425,0.008,-79.264,-79.240,1.181,0.045,5.757,0.071,63.823,-0.004,-0.004,-49.987,16.182,-112.091,1.000,992.000,0.000
3512455795.528,1,1.000,213.000,11.695,0.791,3.423,0.008,-79.261,-79.240,1.088,0.045,5.757,0.071,63.818,-0.004,-0.004,-49.986,16.181,-112.049,1.000,994.000,0.000
3512455796.528,1,1.000,194.000,12.247,0.792,3.425,0.008,-79.267,-79.238,1.135,0.045,5.748,0.071,63.819,-0.004,-0.004,-49.986,16.181,-112.154,1.000,992.000,30.000
3512455797.527,1,1.000,213.000,12.433,0.793,3.425,0.008,-79.264,-79.239,1.209,0.045,5.768,0.071,63.826,-0.004,-0.004,-49.986,16.181,-112.091,1.000,991.000,18.000
3512455798.527,1,1.000,181.000,12.356,0.793,3.425,0.008,-79.266,-79.242,1.249,0.045,5.774,0.071,63.823,-0.004,-0.005,-49.987,16.181,-112.112,1.000,992.000,0.000
3512455799.527,1,1.000,192.000,12.452,0.793,3.425,0.008,-79.265,-79.239,1.266,0.045,5.787,0.071,63.831,-0.004,-0.005,-49.987,16.181,-112.133,1.000,992.000,12.000
3512455800.527,1,1.000,202.000,12.333,0.792,3.424,0.008,-79.267,-79.248,1.259,0.045,5.768,0.071,63.811,-0.004,-0.005,-49.987,16.181,-112.091,1.000,994.000,0.000
3512455801.527,1,1.000,201.000,12.458,0.791,3.425,0.008,-79.260,-79.240,1.271,0.045,5.809,0.071,63.811,-0.004,-0.005,-49.987,16.180,-112.217,1.000,993.000,0.000
3512455802.528,1,1.000,238.000,12.351,0.789,3.425,0.008,-79.262,-79.241,1.259,0.045,5.796,0.071,63.807,-0.004,-0.005,-49.986,16.180,-112.196,1.000,991.000,0.000
3512455803.529,1,1.000,272.000,12.196,0.788,3.425,0.008,-79.261,-79.247,1.221,0.045,5.768,0.071,63.800,-0.004,-0.005,-49.986,16.181,-112.091,1.000,990.000,31.000
3512455804.530,1,1.000,312.000,12.275,0.786,3.425,0.008,-79.267,-79.245,1.211,0.045,5.742,0.071,63.795,-0.004,-0.004,-49.987,16.182,-112.196,1.000,993.000,27.000
3512455805.530,1,1.000,317.000,12.477,0.785,3.425,0.008,-79.268,-79.244,1.249,0.045,5.710,0.071,63.782,-0.004,-0.005,-49.986,16.180,-112.112,1.000,994.000,0.000
3512455806.530,1,1.000,333.000,12.284,0.783,3.425,0.008,-79.267,-79.247,1.222,0.045,5.705,0.071,63.778,-0.004,-0.005,-49.986,16.181,-111.987,1.000,992.000,23.000
3512455807.530,1,1.000,324.000,12.400,0.782,3.425,0.008,-79.271,-79.240,1.250,0.045,5.721,0.071,63.784,-0.004,-0.005,-49.987,16.181,-112.091,1.000,993.000,30.000
3512455808.531,1,1.000,357.000,12.273,0.782,3.425,0.008,-79.263,-79.244,1.218,0.045,5.755,0.071,63.788,-0.004,-0.005,-49.987,16.181,-111.966,1.000,992.000,0.000
3512455809.531,1,1.000,390.000,12.370,0.781,3.425,0.008,-79.267,-79.240,1.244,0.045,5.732,0.071,63.775,-0.004,-0.005,-49.987,16.181,-112.238,1.000,993.000,0.000
3512455810.532,1,1.000,433.000,12.325,0.780,3.424,0.008,-79.264,-79.241,1.222,0.045,5.705,0.071,63.760,-0.004,-0.005,-49.987,16.179,-112.196,1.000,994.000,0.000
3512455811.532,1,1.000,460.000,12.225,0.780,3.425,0.008,-79.261,-79.246,1.183,0.045,5.714,0.071,63.770,-0.004,-0.004,-49.986,16.180,-112.028,1.000,991.000,0.000
3512455812.533,1,1.000,492.000,12.204,0.778,3.425,0.008,-79.263,-79.246,1.166,0.045,5.638,0.071,63.759,-0.004,-0.004,-49.987,16.181,-112.049,1.000,994.000,0.000
3512455813.533,1,1.000,507.000,12.208,0.777,3.424,0.008,-79.262,-79.245,1.181,0.045,5.569,0.070,63.743,-0.004,-0.004,-49.986,16.182,-112.196,1.000,993.000,25.000
3512455814.534,1,1.000,532.000,12.153,0.776,3.424,0.008,-79.266,-79.248,1.187,0.045,5.569,0.070,63.749,-0.004,-0.004,-49.986,16.181,-112.154,1.000,991.000,0.000
3512455815.534,1,1.000,523.000,12.120,0.776,3.425,0.008,-79.262,-79.242,1.130,0.045,5.567,0.070,63.746,-0.004,-0.004,-49.987,16.182,-112.112,1.000,994.000,0.000
3512455816.533,1,1.000,485.000,12.035,0.776,3.424,0.008,-79.271,-79.246,1.102,0.045,5.561,0.070,63.742,-0.004,-0.004,-49.987,16.182,-112.091,1.000,995.000,31.000
3512455817.534,1,1.000,513.000,12.114,0.774,3.424,0.008,-79.262,-79.244,1.090,0.045,5.535,0.070,63.733,-0.004,-0.004,-49.986,16.182,-112.112,1.000,991.000,27.000
3512455818.533,1,1.000,501.000,12.093,0.774,3.424,0.008,-79.263,-79.246,1.102,0.045,5.495,0.070,63.734,-0.004,-0.004,-49.986,16.183,-112.175,1.000,993.000,26.000
3512455819.533,1,1.000,502.000,12.104,0.771,3.424,0.008,-79.270,-79.246,1.104,0.045,5.559,0.070,63.751,-0.004,-0.004,-49.986,16.183,-111.945,1.000,993.000,0.000
3512455820.533,1,1.000,469.000,12.085,0.769,3.424,0.008,-79.255,-79.244,1.107,0.045,5.544,0.070,63.740,-0.004,-0.004,-49.986,16.183,-111.966,1.000,993.000,0.000
3512455821.534,1,1.000,519.000,12.142,0.768,3.424,0.008,-79.266,-79.242,1.118,0.045,5.478,0.070,63.719,-0.004,-0.004,-49.986,16.184,-112.028,1.000,992.000,20.000
3512455822.533,1,1.000,508.000,12.165,0.768,3.424,0.008,-79.268,-79.246,1.141,0.045,5.429,0.070,63.716,-0.004,-0.004,-49.986,16.183,-112.049,1.000,993.000,25.000
3512455823.533,1,1.000,487.000,12.143,0.766,3.424,0.008,-79.268,-79.242,1.148,0.045,5.422,0.070,63.702,-0.004,-0.004,-49.987,16.184,-112.154,1.000,994.000,0.000
3512455824.533,1,1.000,536.000,11.992,0.766,3.424,0.008,-79.263,-79.249,1.123,0.045,5.376,0.070,63.697,-0.004,-0.004,-49.986,16.183,-111.925,1.000,993.000,16.000
3512455825.533,1,1.000,541.000,12.146,0.766,3.424,0.008,-79.265,-79.244,1.135,0.045,5.382,0.070,63.706,-0.004,-0.004,-49.986,16.183,-112.028,1.000,993.000,0.000
3512455826.533,1,1.000,510.000,12.142,0.765,3.424,0.008,-79.272,-79.242,1.151,0.045,5.409,0.070,63.695,-0.004,-0.004,-49.986,16.184,-112.028,1.000,994.000,0.000
3512455827.533,1,1.000,525.000,12.158,0.766,3.424,0.008,-79.263,-79.242,1.157,0.045,5.376,0.070,63.696,-0.004,-0.004,-49.987,16.184,-112.196,1.000,992.000,17.000
3512455828.533,1,1.000,476.000,12.229,0.766,3.424,0.008,-79.269,-79.241,1.183,0.045,5.385,0.070,63.696,-0.004,-0.004,-49.987,16.182,-112.070,1.000,994.000,0.000
3512455829.533,1,1.000,494.000,12.240,0.765,3.424,0.008,-79.265,-79.241,1.203,0.045,5.386,0.070,63.695,-0.004,-0.004,-49.986,16.184,-112.007,1.000,993.000,12.000
3512455830.533,1,1.000,486.000,12.231,0.766,3.424,0.008,-79.268,-79.245,1.208,0.045,5.400,0.070,63.691,-0.004,-0.004,-49.987,16.183,-112.112,1.000,993.000,26.000
3512455831.533,1,1.000,507.000,12.225,0.766,3.423,0.008,-79.265,-79.241,1.210,0.045,5.449,0.070,63.707,-0.004,-0.004,-49.986,16.182,-112.028,1.000,994.000,0.000
3512455832.533,1,1.000,473.000,12.232,0.766,3.424,0.008,-79.266,-79.245,1.211,0.045,5.474,0.070,63.711,-0.004,-0.004,-49.987,16.184,-112.112,1.000,993.000,22.000
3512455833.533,1,1.000,499.000,12.175,0.766,3.424,0.008,-79.264,-79.243,1.202,0.045,5.511,0.070,63.716,-0.004,-0.004,-49.986,16.180,-111.966,1.000,991.000,18.000
3512455834.533,1,1.000,502.000,12.235,0.766,3.424,0.008,-79.267,-79.254,1.203,0.045,5.526,0.070,63.725,-0.004,-0.004,-49.986,16.183,-112.049,1.000,993.000,21.000
3512455835.532,1,1.000,483.000,12.233,0.766,3.424,0.008,-79.267,-79.242,1.208,0.045,5.567,0.070,63.727,-0.004,-0.004,-49.987,16.182,-112.154,1.000,992.000,31.000
3512455836.532,1,1.000,438.000,12.164,0.765,3.423,0.008,-79.265,-79.249,1.164,0.045,5.565,0.070,63.729,-0.004,-0.004,-49.986,16.182,-112.028,1.000,992.000,28.000
3512455837.532,1,1.000,402.000,12.072,0.766,3.424,0.008,-79.270,-79.241,1.165,0.045,5.495,0.070,63.723,-0.004,-0.004,-49.987,16.181,-112.091,1.000,994.000,0.000
3512455838.532,1,1.000,454.000,12.158,0.767,3.424,0.008,-79.267,-79.242,1.163,0.045,5.480,0.070,63.710,-0.004,-0.004,-49.987,16.183,-112.007,1.000,992.000,22.000
3512455839.531,1,1.000,414.000,12.149,0.769,3.423,0.008,-79.262,-79.245,1.182,0.045,5.523,0.070,63.715,-0.004,-0.004,-49.987,16.181,-112.091,1.000,994.000,31.000
3512455840.533,1,1.000,456.000,12.167,0.771,3.424,0.008,-79.269,-79.244,1.171,0.045,5.477,0.070,63.705,-0.004,-0.004,-49.987,16.183,-111.966,1.000,993.000,0.000
3512455841.533,1,1.000,464.000,12.158,0.772,3.424,0.008,-79.259,-79.241,1.173,0.045,5.520,0.070,63.715,-0.004,-0.004,-49.986,16.182,-112.028,1.000,994.000,0.000
3512455842.533,1,1.000,494.000,12.177,0.773,3.424,0.008,-79.262,-79.241,1.175,0.045,5.522,0.070,63.705,-0.004,-0.004,-49.986,16.180,-112.049,1.000,992.000,0.000
3512455843.534,1,1.000,542.000,12.156,0.774,3.424,0.008,-79.266,-79.242,1.173,0.045,5.569,0.070,63.709,-0.004,-0.004,-49.986,16.181,-111.966,1.000,993.000,22.000
3512455844.533,1,1.000,490.000,12.156,0.774,3.424,0.008,-79.269,-79.242,1.175,0.045,5.594,0.070,63.708,-0.004,-0.004,-49.987,16.180,-112.091,1.000,994.000,0.000
3512455845.535,1,1.000,577.000,12.152,0.775,3.424,0.008,-79.268,-79.245,1.175,0.045,5.580,0.070,63.704,-0.004,-0.004,-49.987,16.178,-112.112,1.000,995.000,0.000
3512455846.534,1,1.000,540.000,12.169,0.777,3.424,0.008,-79.267,-79.249,1.177,0.045,5.540,0.070,63.702,-0.004,-0.004,-49.987,16.181,-112.049,1.000,994.000,0.000
3512455847.534,1,1.000,564.000,12.157,0.778,3.424,0.008,-79.268,-79.246,1.177,0.045,5.545,0.070,63.697,-0.004,-0.004,-49.987,16.179,-111.904,1.000,996.000,0.000
3512455848.534,1,1.000,574.000,12.166,0.778,3.424,0.008,-79.262,-79.245,1.179,0.045,5.531,0.070,63.700,-0.004,-0.004,-49.987,16.181,-112.175,1.000,993.000,0.000
3512455849.535,1,1.000,584.000,12.154,0.780,3.424,0.008,-79.261,-79.244,1.179,0.045,5.546,0.070,63.701,-0.004,-0.004,-49.986,16.180,-111.925,1.000,995.000,0.000
3512455850.536,1,1.000,625.000,12.163,0.782,3.424,0.008,-79.267,-79.243,1.179,0.045,5.557,0.070,63.705,-0.004,-0.004,-49.987,16.179,-111.945,1.000,995.000,0.000
3512455851.535,1,1.000,623.000,12.218,0.782,3.424,0.008,-79.269,-79.248,1.191,0.045,5.568,0.070,63.710,-0.004,-0.004,-49.987,16.180,-112.238,1.000,993.000,0.000
3512455852.535,1,1.000,603.000,12.163,0.783,3.424,0.008,-79.265,-79.245,1.167,0.045,5.567,0.070,63.707,-0.004,-0.004,-49.987,16.180,-112.091,1.000,993.000,15.000
3512455853.534,1,1.000,595.000,12.319,0.783,3.424,0.008,-79.263,-79.243,1.203,0.045,5.577,0.070,63.716,-0.004,-0.004,-49.987,16.178,-112.070,1.000,992.000,27.000
3512455854.534,1,1.000,575.000,12.229,0.784,3.424,0.008,-79.268,-79.247,1.249,0.045,5.566,0.070,63.701,-0.004,-0.005,-49.986,16.179,-112.154,1.000,993.000,14.000
3512455855.534,1,1.000,579.000,12.247,0.785,3.424,0.008,-79.268,-79.247,1.252,0.045,5.555,0.070,63.708,-0.004,-0.005,-49.987,16.177,-112.049,1.000,995.000,0.000
3512455856.535,1,1.000,609.000,12.264,0.784,3.425,0.008,-79.262,-79.247,1.237,0.045,5.560,0.070,63.700,-0.004,-0.005,-49.987,16.178,-111.945,1.000,993.000,32.000
3512455857.536,1,1.000,651.000,12.344,0.785,3.424,0.008,-79.263,-79.241,1.264,0.045,5.586,0.070,63.702,-0.004,-0.005,-49.987,16.177,-112.175,1.000,994.000,26.000
3512455858.535,1,1.000,596.000,11.777,0.785,3.424,0.008,-79.259,-79.243,1.158,0.045,5.590,0.070,63.704,-0.004,-0.004,-49.986,16.179,-112.049,1.000,994.000,13.000
3512455859.535,1,1.000,580.000,12.554,0.785,3.425,0.008,-79.263,-79.241,1.244,0.045,5.575,0.070,63.704,-0.004,-0.005,-49.986,16.177,-112.070,1.000,992.000,15.000
